,territory_code,reassigned_cluster,average_income,total_price,average_income_real,total_price_real,household_code,year,base_income_2020,base_price_2020,base_income_2020_real,base_price_2020_real,base_count_2020,income_pct_change,price_pct_change,count_pct_change
136,47,3,644432.3,240070.0,495717.1538461538,184669.23076923078,5,2022,590385.7708333334,175473.125,590385.7708333334,175473.125,8.0,-16.04,5.24,-37.5
137,47,3,830595.75,232584.0,580836.1888111888,162646.15384615387,2,2023,590385.7708333334,175473.125,590385.7708333334,175473.125,8.0,-1.62,-7.31,-75.0
138,47,3,775787.3888888889,262037.0,500507.9928315412,169056.12903225806,6,2024,590385.7708333334,175473.125,590385.7708333334,175473.125,8.0,-15.22,-3.66,-25.0
139,55,1,294443.2916666666,157392.55,294443.2916666666,157392.55,20,2020,294443.2916666666,157392.55,294443.2916666666,157392.55,20.0,0.0,0.0,0.0
140,55,1,318519.80555555556,165643.66666666666,294925.7458847736,153373.76543209876,9,2021,294443.2916666666,157392.55,294443.2916666666,157392.55,20.0,0.16,-2.55,-55.0
141,55,1,349814.5208333334,194751.05,269088.09294871794,149808.5,20,2022,294443.2916666666,157392.55,294443.2916666666,157392.55,20.0,-8.61,-4.82,0.0
142,55,1,309426.04901960783,205918.17647058822,216381.85246126424,143998.72480460716,17,2023,294443.2916666666,157392.55,294443.2916666666,157392.55,20.0,-26.51,-8.51,-15.0
143,55,1,261105.7976190476,209801.7142857143,168455.35330261136,135355.94470046082,14,2024,294443.2916666666,157392.55,294443.2916666666,157392.55,20.0,-42.79,-14.0,-30.0
144,55,2,309014.31111111114,302913.5333333333,309014.31111111114,302913.5333333333,15,2020,309014.31111111114,302913.5333333333,309014.31111111114,302913.5333333333,15.0,0.0,0.0,0.0
145,55,2,337360.6458333333,316314.8125,312370.9683641975,292884.08564814815,16,2021,309014.31111111114,302913.5333333333,309014.31111111114,302913.5333333333,15.0,1.09,-3.31,6.67
146,55,2,402821.9551282051,361379.8461538461,309863.0424063116,277984.49704142014,13,2022,309014.31111111114,302913.5333333333,309014.31111111114,302913.5333333333,15.0,0.27,-8.23,-13.33
147,55,2,457590.8333333334,399315.0,319993.5897435898,279241.25874125876,14,2023,309014.31111111114,302913.5333333333,309014.31111111114,302913.5333333333,15.0,3.55,-7.81,-6.67
148,55,2,312806.7261904762,455059.0,201810.7910906298,293586.4516129032,14,2024,309014.31111111114,302913.5333333333,309014.31111111114,302913.5333333333,15.0,-34.69,-3.08,-6.67
149,55,3,706285.75,166049.5,706285.75,166049.5,2,2020,706285.75,166049.5,706285.75,166049.5,2.0,0.0,0.0,0.0
